image_id,image_path,shipment_id,damage_type,severity,bbox,confidence,shipment_stage,vendor,timestamp,image_width,image_height,likely_cause,liability,base_cost,damage_area_pct,estimated_cost,action,report_status
007_37.png,data/images/train/damaged/007_37.png,SHP-101121,dent,high,"[0,0,0,0]",0.65,warehouse,GlobalPack Ltd,2025-10-31T04:57:00,512,512,impact during handling,Carrier,800.0,0.0,1280.0,Reject and replace,draft
007_38.png,data/images/train/damaged/007_38.png,SHP-101122,dent,medium,"[0,0,0,0]",0.7,transit,VendorA,2025-10-22T14:02:00,512,512,impact during handling,Carrier,800.0,0.0,800.0,Repair or partial refund,draft
007_39.png,data/images/train/damaged/007_39.png,SHP-101123,crushed,medium,"[0,0,0,0]",0.86,handling,GlobalPack Ltd,2025-10-16T01:14:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,1200.0,Repair or partial refund,draft
007_4.png,data/images/train/damaged/007_4.png,SHP-101124,dent,low,"[0,0,0,0]",0.62,transit,FastShip Logistics,2025-10-19T00:26:00,512,512,impact during handling,Carrier,800.0,0.0,640.0,Minor repair / accept,draft
007_40.png,data/images/train/damaged/007_40.png,SHP-101125,crushed,high,"[0,0,0,0]",0.7,warehouse,FastShip Logistics,2025-10-21T09:13:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,1920.0,Reject and replace,draft
007_41.png,data/images/train/damaged/007_41.png,SHP-101126,scratch,medium,"[0,0,0,0]",0.67,handling,GlobalPack Ltd,2025-10-23T17:27:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,200.0,Repair or partial refund,draft
007_42.png,data/images/train/damaged/007_42.png,SHP-101127,torn_tape,medium,"[0,0,0,0]",0.68,transit,GlobalPack Ltd,2025-10-30T14:41:00,512,512,poor sealing at packing,Vendor,300.0,0.0,300.0,Repair or partial refund,draft
007_43.png,data/images/train/damaged/007_43.png,SHP-101128,crushed,low,"[0,0,0,0]",0.63,handling,GlobalPack Ltd,2025-10-27T08:03:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,960.0,Minor repair / accept,draft
007_44.png,data/images/train/damaged/007_44.png,SHP-101129,dent,high,"[0,0,0,0]",0.66,handling,FastShip Logistics,2025-10-30T11:25:00,512,512,impact during handling,Carrier,800.0,0.0,1280.0,Reject and replace,draft
007_45.png,data/images/train/damaged/007_45.png,SHP-101130,wet,low,"[0,0,0,0]",0.87,warehouse,GlobalPack Ltd,2025-10-19T03:26:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,400.0,Minor repair / accept,draft
007_46.png,data/images/train/damaged/007_46.png,SHP-101131,torn_tape,medium,"[0,0,0,0]",0.89,warehouse,VendorA,2025-10-23T02:15:00,512,512,poor sealing at packing,Vendor,300.0,0.0,300.0,Repair or partial refund,draft
007_47.png,data/images/train/damaged/007_47.png,SHP-101132,dent,medium,"[0,0,0,0]",0.6,handling,TransMover Inc,2025-10-23T06:32:00,512,512,impact during handling,Carrier,800.0,0.0,800.0,Repair or partial refund,draft
007_48.png,data/images/train/damaged/007_48.png,SHP-101133,crushed,medium,"[0,0,0,0]",0.75,delivered,GlobalPack Ltd,2025-10-30T02:36:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,1200.0,Repair or partial refund,draft
007_49.png,data/images/train/damaged/007_49.png,SHP-101134,torn_tape,high,"[0,0,0,0]",0.73,delivered,GlobalPack Ltd,2025-10-22T06:02:00,512,512,poor sealing at packing,Vendor,300.0,0.0,480.0,Reject and replace,draft
007_5.png,data/images/train/damaged/007_5.png,SHP-101135,scratch,medium,"[0,0,0,0]",0.97,transit,FastShip Logistics,2025-10-10T00:37:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,200.0,Repair or partial refund,draft
007_50.png,data/images/train/damaged/007_50.png,SHP-101136,dent,medium,"[0,0,0,0]",0.74,handling,FastShip Logistics,2025-10-05T04:41:00,512,512,impact during handling,Carrier,800.0,0.0,800.0,Repair or partial refund,draft
007_6.png,data/images/train/damaged/007_6.png,SHP-101137,scratch,low,"[0,0,0,0]",0.61,transit,TransMover Inc,2025-10-28T07:39:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,160.0,Minor repair / accept,draft
007_7.png,data/images/train/damaged/007_7.png,SHP-101138,wet,low,"[0,0,0,0]",0.81,handling,PolyChem Co,2025-10-15T08:07:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,400.0,Minor repair / accept,draft
007_8.png,data/images/train/damaged/007_8.png,SHP-101139,dent,low,"[0,0,0,0]",0.62,handling,TransMover Inc,2025-10-03T06:45:00,512,512,impact during handling,Carrier,800.0,0.0,640.0,Minor repair / accept,draft
007_9.png,data/images/train/damaged/007_9.png,SHP-101140,scratch,medium,"[0,0,0,0]",0.85,warehouse,TransMover Inc,2025-10-22T04:39:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,200.0,Repair or partial refund,draft
007_mask.png,data/images/train/damaged/007_mask.png,SHP-101141,torn_tape,low,"[0,0,0,0]",0.63,transit,VendorA,2025-10-07T18:39:00,512,512,poor sealing at packing,Vendor,300.0,0.0,240.0,Minor repair / accept,draft
007_mask_1.png,data/images/train/damaged/007_mask_1.png,SHP-101142,wet,high,"[0,0,0,0]",0.83,warehouse,TransMover Inc,2025-10-12T09:04:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,800.0,Reject and replace,draft
007_mask_10.png,data/images/train/damaged/007_mask_10.png,SHP-101143,scratch,medium,"[0,0,0,0]",0.94,warehouse,PolyChem Co,2025-10-05T18:16:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,200.0,Repair or partial refund,draft
007_mask_11.png,data/images/train/damaged/007_mask_11.png,SHP-101144,torn_tape,low,"[0,0,0,0]",0.91,transit,TransMover Inc,2025-10-06T12:42:00,512,512,poor sealing at packing,Vendor,300.0,0.0,240.0,Minor repair / accept,draft
007_mask_12.png,data/images/train/damaged/007_mask_12.png,SHP-101145,dent,medium,"[0,0,0,0]",0.76,transit,TransMover Inc,2025-10-19T15:06:00,512,512,impact during handling,Carrier,800.0,0.0,800.0,Repair or partial refund,draft
007_mask_13.png,data/images/train/damaged/007_mask_13.png,SHP-101146,torn_tape,medium,"[0,0,0,0]",0.72,warehouse,FastShip Logistics,2025-10-11T00:54:00,512,512,poor sealing at packing,Vendor,300.0,0.0,300.0,Repair or partial refund,draft
007_mask_14.png,data/images/train/damaged/007_mask_14.png,SHP-101147,crushed,low,"[0,0,0,0]",0.7,transit,GlobalPack Ltd,2025-10-20T05:27:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,960.0,Minor repair / accept,draft
007_mask_15.png,data/images/train/damaged/007_mask_15.png,SHP-101148,torn_tape,low,"[0,0,0,0]",0.69,delivered,PolyChem Co,2025-10-27T19:41:00,512,512,poor sealing at packing,Vendor,300.0,0.0,240.0,Minor repair / accept,draft
007_mask_16.png,data/images/train/damaged/007_mask_16.png,SHP-101149,dent,medium,"[0,0,0,0]",0.84,transit,GlobalPack Ltd,2025-10-18T10:50:00,512,512,impact during handling,Carrier,800.0,0.0,800.0,Repair or partial refund,draft
007_mask_17.png,data/images/train/damaged/007_mask_17.png,SHP-101150,wet,low,"[0,0,0,0]",0.6,warehouse,PolyChem Co,2025-10-05T09:21:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,400.0,Minor repair / accept,draft
007_mask_18.png,data/images/train/damaged/007_mask_18.png,SHP-101151,wet,medium,"[0,0,0,0]",0.9,delivered,VendorA,2025-10-22T23:55:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,500.0,Repair or partial refund,draft
007_mask_19.png,data/images/train/damaged/007_mask_19.png,SHP-101152,scratch,medium,"[0,0,0,0]",0.8,transit,PolyChem Co,2025-10-20T02:02:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,200.0,Repair or partial refund,draft
007_mask_2.png,data/images/train/damaged/007_mask_2.png,SHP-101153,torn_tape,medium,"[0,0,0,0]",0.83,transit,PolyChem Co,2025-10-24T02:00:00,512,512,poor sealing at packing,Vendor,300.0,0.0,300.0,Repair or partial refund,draft
007_mask_20.png,data/images/train/damaged/007_mask_20.png,SHP-101154,crushed,low,"[0,0,0,0]",0.6,warehouse,VendorA,2025-10-12T01:22:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,960.0,Minor repair / accept,draft
007_mask_21.png,data/images/train/damaged/007_mask_21.png,SHP-101155,torn_tape,high,"[0,0,0,0]",0.84,warehouse,PolyChem Co,2025-10-25T21:31:00,512,512,poor sealing at packing,Vendor,300.0,0.0,480.0,Reject and replace,draft
007_mask_22.png,data/images/train/damaged/007_mask_22.png,SHP-101156,wet,medium,"[0,0,0,0]",0.85,transit,VendorA,2025-10-13T21:55:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,500.0,Repair or partial refund,draft
007_mask_23.png,data/images/train/damaged/007_mask_23.png,SHP-101157,dent,medium,"[0,0,0,0]",0.86,transit,GlobalPack Ltd,2025-10-22T22:11:00,512,512,impact during handling,Carrier,800.0,0.0,800.0,Repair or partial refund,draft
007_mask_24.png,data/images/train/damaged/007_mask_24.png,SHP-101158,scratch,medium,"[0,0,0,0]",0.62,transit,TransMover Inc,2025-10-30T16:21:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,200.0,Repair or partial refund,draft
007_mask_25.png,data/images/train/damaged/007_mask_25.png,SHP-101159,scratch,low,"[0,0,0,0]",0.73,delivered,FastShip Logistics,2025-10-21T22:57:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,160.0,Minor repair / accept,draft
007_mask_26.png,data/images/train/damaged/007_mask_26.png,SHP-101160,dent,high,"[0,0,0,0]",0.67,warehouse,GlobalPack Ltd,2025-10-02T15:44:00,512,512,impact during handling,Carrier,800.0,0.0,1280.0,Reject and replace,draft
007_mask_27.png,data/images/train/damaged/007_mask_27.png,SHP-101161,dent,high,"[0,0,0,0]",0.87,warehouse,TransMover Inc,2025-10-28T07:23:00,512,512,impact during handling,Carrier,800.0,0.0,1280.0,Reject and replace,draft
007_mask_28.png,data/images/train/damaged/007_mask_28.png,SHP-101162,wet,low,"[0,0,0,0]",0.86,delivered,VendorA,2025-10-16T03:44:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,400.0,Minor repair / accept,draft
007_mask_3.png,data/images/train/damaged/007_mask_3.png,SHP-101163,crushed,low,"[0,0,0,0]",0.69,warehouse,PolyChem Co,2025-10-20T02:39:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,960.0,Minor repair / accept,draft
007_mask_4.png,data/images/train/damaged/007_mask_4.png,SHP-101164,scratch,low,"[0,0,0,0]",0.82,handling,PolyChem Co,2025-10-03T19:21:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,160.0,Minor repair / accept,draft
007_mask_5.png,data/images/train/damaged/007_mask_5.png,SHP-101165,scratch,high,"[0,0,0,0]",0.77,transit,TransMover Inc,2025-10-18T23:04:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,320.0,Reject and replace,draft
007_mask_6.png,data/images/train/damaged/007_mask_6.png,SHP-101166,wet,medium,"[0,0,0,0]",0.84,transit,FastShip Logistics,2025-10-13T14:34:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,500.0,Repair or partial refund,draft
007_mask_7.png,data/images/train/damaged/007_mask_7.png,SHP-101167,scratch,low,"[0,0,0,0]",0.82,delivered,PolyChem Co,2025-10-14T02:29:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,160.0,Minor repair / accept,draft
007_mask_8.png,data/images/train/damaged/007_mask_8.png,SHP-101168,wet,low,"[0,0,0,0]",0.67,warehouse,PolyChem Co,2025-10-16T23:16:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,400.0,Minor repair / accept,draft
007_mask_9.png,data/images/train/damaged/007_mask_9.png,SHP-101169,torn_tape,low,"[0,0,0,0]",0.9,delivered,PolyChem Co,2025-10-29T03:57:00,512,512,poor sealing at packing,Vendor,300.0,0.0,240.0,Minor repair / accept,draft
008.png,data/images/train/damaged/008.png,SHP-101170,dent,low,"[0,0,0,0]",0.8,transit,PolyChem Co,2025-10-11T04:24:00,512,512,impact during handling,Carrier,800.0,0.0,640.0,Minor repair / accept,draft
008_1.png,data/images/train/damaged/008_1.png,SHP-101171,wet,low,"[0,0,0,0]",0.88,handling,VendorA,2025-10-12T13:24:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,400.0,Minor repair / accept,draft
008_10.png,data/images/train/damaged/008_10.png,SHP-101172,wet,medium,"[0,0,0,0]",0.94,delivered,PolyChem Co,2025-10-28T06:22:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,500.0,Repair or partial refund,draft
008_11.png,data/images/train/damaged/008_11.png,SHP-101173,wet,high,"[0,0,0,0]",0.62,warehouse,PolyChem Co,2025-10-22T18:04:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,800.0,Reject and replace,draft
008_12.png,data/images/train/damaged/008_12.png,SHP-101174,wet,medium,"[0,0,0,0]",0.78,warehouse,VendorA,2025-10-05T19:02:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,500.0,Repair or partial refund,draft
008_13.png,data/images/train/damaged/008_13.png,SHP-101175,scratch,low,"[0,0,0,0]",0.89,handling,TransMover Inc,2025-10-19T20:08:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,160.0,Minor repair / accept,draft
008_14.png,data/images/train/damaged/008_14.png,SHP-101176,crushed,low,"[0,0,0,0]",0.85,transit,PolyChem Co,2025-10-05T11:06:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,960.0,Minor repair / accept,draft
008_15.png,data/images/train/damaged/008_15.png,SHP-101177,crushed,low,"[0,0,0,0]",0.77,handling,GlobalPack Ltd,2025-10-27T07:00:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,960.0,Minor repair / accept,draft
008_16.png,data/images/train/damaged/008_16.png,SHP-101178,wet,low,"[0,0,0,0]",0.65,warehouse,VendorA,2025-10-19T18:45:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,400.0,Minor repair / accept,draft
008_17.png,data/images/train/damaged/008_17.png,SHP-101179,wet,medium,"[0,0,0,0]",0.6,delivered,PolyChem Co,2025-10-29T21:11:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,500.0,Repair or partial refund,draft
008_18.png,data/images/train/damaged/008_18.png,SHP-101180,crushed,medium,"[0,0,0,0]",0.71,handling,GlobalPack Ltd,2025-10-13T14:40:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,1200.0,Repair or partial refund,draft
008_19.png,data/images/train/damaged/008_19.png,SHP-101181,dent,medium,"[0,0,0,0]",0.73,transit,VendorA,2025-10-03T19:52:00,512,512,impact during handling,Carrier,800.0,0.0,800.0,Repair or partial refund,draft
008_2.png,data/images/train/damaged/008_2.png,SHP-101182,dent,low,"[0,0,0,0]",0.74,delivered,VendorA,2025-10-29T12:15:00,512,512,impact during handling,Carrier,800.0,0.0,640.0,Minor repair / accept,draft
008_20.png,data/images/train/damaged/008_20.png,SHP-101183,crushed,low,"[0,0,0,0]",0.81,delivered,GlobalPack Ltd,2025-10-04T09:11:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,960.0,Minor repair / accept,draft
008_21.png,data/images/train/damaged/008_21.png,SHP-101184,scratch,high,"[0,0,0,0]",0.69,transit,VendorA,2025-10-06T12:02:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,320.0,Reject and replace,draft
008_22.png,data/images/train/damaged/008_22.png,SHP-101185,scratch,low,"[0,0,0,0]",0.94,transit,TransMover Inc,2025-10-24T06:01:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,160.0,Minor repair / accept,draft
008_23.png,data/images/train/damaged/008_23.png,SHP-101186,dent,low,"[0,0,0,0]",0.73,delivered,TransMover Inc,2025-10-23T11:05:00,512,512,impact during handling,Carrier,800.0,0.0,640.0,Minor repair / accept,draft
008_24.png,data/images/train/damaged/008_24.png,SHP-101187,wet,medium,"[0,0,0,0]",0.86,warehouse,VendorA,2025-10-25T14:01:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,500.0,Repair or partial refund,draft
008_25.png,data/images/train/damaged/008_25.png,SHP-101188,torn_tape,low,"[0,0,0,0]",0.86,handling,FastShip Logistics,2025-10-04T07:40:00,512,512,poor sealing at packing,Vendor,300.0,0.0,240.0,Minor repair / accept,draft
008_26.png,data/images/train/damaged/008_26.png,SHP-101189,dent,low,"[0,0,0,0]",0.94,handling,PolyChem Co,2025-10-14T10:58:00,512,512,impact during handling,Carrier,800.0,0.0,640.0,Minor repair / accept,draft
008_27.png,data/images/train/damaged/008_27.png,SHP-101190,scratch,low,"[0,0,0,0]",0.86,warehouse,GlobalPack Ltd,2025-10-23T22:07:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,160.0,Minor repair / accept,draft
008_28.png,data/images/train/damaged/008_28.png,SHP-101191,torn_tape,high,"[0,0,0,0]",0.61,transit,PolyChem Co,2025-10-20T06:58:00,512,512,poor sealing at packing,Vendor,300.0,0.0,480.0,Reject and replace,draft
008_29.png,data/images/train/damaged/008_29.png,SHP-101192,wet,low,"[0,0,0,0]",0.77,transit,VendorA,2025-10-30T16:10:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,400.0,Minor repair / accept,draft
008_3.png,data/images/train/damaged/008_3.png,SHP-101193,scratch,low,"[0,0,0,0]",0.93,delivered,GlobalPack Ltd,2025-10-11T21:45:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,160.0,Minor repair / accept,draft
008_30.png,data/images/train/damaged/008_30.png,SHP-101194,wet,medium,"[0,0,0,0]",0.85,delivered,VendorA,2025-10-16T04:24:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,500.0,Repair or partial refund,draft
008_31.png,data/images/train/damaged/008_31.png,SHP-101195,wet,low,"[0,0,0,0]",0.65,handling,TransMover Inc,2025-10-15T06:46:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,400.0,Minor repair / accept,draft
008_32.png,data/images/train/damaged/008_32.png,SHP-101196,scratch,low,"[0,0,0,0]",0.97,delivered,PolyChem Co,2025-10-03T11:41:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,160.0,Minor repair / accept,draft
008_4.png,data/images/train/damaged/008_4.png,SHP-101197,crushed,low,"[0,0,0,0]",0.66,delivered,PolyChem Co,2025-10-08T15:37:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,960.0,Minor repair / accept,draft
008_5.png,data/images/train/damaged/008_5.png,SHP-101198,scratch,high,"[0,0,0,0]",0.92,delivered,VendorA,2025-10-08T07:38:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,320.0,Reject and replace,draft
008_6.png,data/images/train/damaged/008_6.png,SHP-101199,dent,low,"[0,0,0,0]",0.72,transit,PolyChem Co,2025-10-07T02:08:00,512,512,impact during handling,Carrier,800.0,0.0,640.0,Minor repair / accept,draft
008_7.png,data/images/train/damaged/008_7.png,SHP-101200,crushed,low,"[0,0,0,0]",0.81,delivered,TransMover Inc,2025-10-02T21:53:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,960.0,Minor repair / accept,draft
008_8.png,data/images/train/damaged/008_8.png,SHP-101201,scratch,low,"[0,0,0,0]",0.81,delivered,FastShip Logistics,2025-10-08T17:35:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,160.0,Minor repair / accept,draft
008_9.png,data/images/train/damaged/008_9.png,SHP-101202,dent,high,"[0,0,0,0]",0.75,delivered,VendorA,2025-10-24T01:29:00,512,512,impact during handling,Carrier,800.0,0.0,1280.0,Reject and replace,draft
008_mask.png,data/images/train/damaged/008_mask.png,SHP-101203,crushed,low,"[0,0,0,0]",0.97,handling,PolyChem Co,2025-10-26T04:32:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,960.0,Minor repair / accept,draft
008_mask_1.png,data/images/train/damaged/008_mask_1.png,SHP-101204,crushed,low,"[0,0,0,0]",0.71,delivered,VendorA,2025-10-27T10:39:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,960.0,Minor repair / accept,draft
008_mask_10.png,data/images/train/damaged/008_mask_10.png,SHP-101205,crushed,medium,"[0,0,0,0]",0.88,handling,PolyChem Co,2025-10-03T03:46:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,1200.0,Repair or partial refund,draft
008_mask_11.png,data/images/train/damaged/008_mask_11.png,SHP-101206,crushed,low,"[0,0,0,0]",0.83,warehouse,PolyChem Co,2025-10-11T08:41:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,960.0,Minor repair / accept,draft
008_mask_12.png,data/images/train/damaged/008_mask_12.png,SHP-101207,dent,low,"[0,0,0,0]",0.83,delivered,TransMover Inc,2025-10-10T05:09:00,512,512,impact during handling,Carrier,800.0,0.0,640.0,Minor repair / accept,draft
008_mask_13.png,data/images/train/damaged/008_mask_13.png,SHP-101208,crushed,low,"[0,0,0,0]",0.63,transit,VendorA,2025-10-21T14:33:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,960.0,Minor repair / accept,draft
008_mask_14.png,data/images/train/damaged/008_mask_14.png,SHP-101209,scratch,low,"[0,0,0,0]",0.83,handling,GlobalPack Ltd,2025-10-24T14:45:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,160.0,Minor repair / accept,draft
008_mask_15.png,data/images/train/damaged/008_mask_15.png,SHP-101210,wet,low,"[0,0,0,0]",0.92,delivered,GlobalPack Ltd,2025-10-18T03:44:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,400.0,Minor repair / accept,draft
008_mask_16.png,data/images/train/damaged/008_mask_16.png,SHP-101211,dent,low,"[0,0,0,0]",0.73,delivered,TransMover Inc,2025-10-21T14:41:00,512,512,impact during handling,Carrier,800.0,0.0,640.0,Minor repair / accept,draft
008_mask_17.png,data/images/train/damaged/008_mask_17.png,SHP-101212,scratch,medium,"[0,0,0,0]",0.77,warehouse,VendorA,2025-10-20T05:57:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,200.0,Repair or partial refund,draft
008_mask_18.png,data/images/train/damaged/008_mask_18.png,SHP-101213,scratch,medium,"[0,0,0,0]",0.97,delivered,TransMover Inc,2025-10-20T14:56:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,200.0,Repair or partial refund,draft
008_mask_19.png,data/images/train/damaged/008_mask_19.png,SHP-101214,torn_tape,medium,"[0,0,0,0]",0.65,transit,TransMover Inc,2025-10-15T03:12:00,512,512,poor sealing at packing,Vendor,300.0,0.0,300.0,Repair or partial refund,draft
008_mask_2.png,data/images/train/damaged/008_mask_2.png,SHP-101215,dent,high,"[0,0,0,0]",0.82,delivered,TransMover Inc,2025-10-18T10:26:00,512,512,impact during handling,Carrier,800.0,0.0,1280.0,Reject and replace,draft
008_mask_20.png,data/images/train/damaged/008_mask_20.png,SHP-101216,wet,medium,"[0,0,0,0]",0.7,warehouse,GlobalPack Ltd,2025-10-09T07:01:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,500.0,Repair or partial refund,draft
008_mask_21.png,data/images/train/damaged/008_mask_21.png,SHP-101217,torn_tape,medium,"[0,0,0,0]",0.65,handling,VendorA,2025-10-09T19:10:00,512,512,poor sealing at packing,Vendor,300.0,0.0,300.0,Repair or partial refund,draft
008_mask_22.png,data/images/train/damaged/008_mask_22.png,SHP-101218,torn_tape,low,"[0,0,0,0]",0.91,delivered,TransMover Inc,2025-10-15T01:51:00,512,512,poor sealing at packing,Vendor,300.0,0.0,240.0,Minor repair / accept,draft
008_mask_3.png,data/images/train/damaged/008_mask_3.png,SHP-101219,wet,medium,"[0,0,0,0]",0.78,delivered,VendorA,2025-10-02T13:18:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,500.0,Repair or partial refund,draft
008_mask_4.png,data/images/train/damaged/008_mask_4.png,SHP-101220,crushed,low,"[0,0,0,0]",0.84,transit,GlobalPack Ltd,2025-10-30T07:17:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,960.0,Minor repair / accept,draft
008_mask_5.png,data/images/train/damaged/008_mask_5.png,SHP-101221,crushed,low,"[0,0,0,0]",0.79,warehouse,TransMover Inc,2025-10-30T16:16:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,960.0,Minor repair / accept,draft
008_mask_6.png,data/images/train/damaged/008_mask_6.png,SHP-101222,dent,medium,"[0,0,0,0]",0.79,warehouse,PolyChem Co,2025-10-04T08:52:00,512,512,impact during handling,Carrier,800.0,0.0,800.0,Repair or partial refund,draft
008_mask_7.png,data/images/train/damaged/008_mask_7.png,SHP-101223,torn_tape,low,"[0,0,0,0]",0.77,delivered,VendorA,2025-10-13T01:42:00,512,512,poor sealing at packing,Vendor,300.0,0.0,240.0,Minor repair / accept,draft
008_mask_8.png,data/images/train/damaged/008_mask_8.png,SHP-101224,crushed,medium,"[0,0,0,0]",0.82,warehouse,TransMover Inc,2025-10-13T03:29:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,1200.0,Repair or partial refund,draft
008_mask_9.png,data/images/train/damaged/008_mask_9.png,SHP-101225,scratch,low,"[0,0,0,0]",0.93,warehouse,PolyChem Co,2025-10-07T11:59:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,160.0,Minor repair / accept,draft
009.png,data/images/train/damaged/009.png,SHP-101226,dent,low,"[0,0,0,0]",0.76,transit,FastShip Logistics,2025-10-17T12:49:00,512,512,impact during handling,Carrier,800.0,0.0,640.0,Minor repair / accept,draft
009_1.png,data/images/train/damaged/009_1.png,SHP-101227,crushed,medium,"[0,0,0,0]",0.96,delivered,GlobalPack Ltd,2025-10-24T17:16:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,1200.0,Repair or partial refund,draft
009_10.png,data/images/train/damaged/009_10.png,SHP-101228,dent,medium,"[0,0,0,0]",0.66,transit,PolyChem Co,2025-10-16T00:22:00,512,512,impact during handling,Carrier,800.0,0.0,800.0,Repair or partial refund,draft
009_11.png,data/images/train/damaged/009_11.png,SHP-101229,crushed,medium,"[0,0,0,0]",0.86,delivered,FastShip Logistics,2025-10-05T16:40:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,1200.0,Repair or partial refund,draft
009_12.png,data/images/train/damaged/009_12.png,SHP-101230,scratch,low,"[0,0,0,0]",0.8,delivered,VendorA,2025-10-18T07:25:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,160.0,Minor repair / accept,draft
009_13.png,data/images/train/damaged/009_13.png,SHP-101231,crushed,high,"[0,0,0,0]",0.66,handling,TransMover Inc,2025-10-11T05:58:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,1920.0,Reject and replace,draft
009_14.png,data/images/train/damaged/009_14.png,SHP-101232,scratch,medium,"[0,0,0,0]",0.81,transit,PolyChem Co,2025-10-25T06:09:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,200.0,Repair or partial refund,draft
009_15.png,data/images/train/damaged/009_15.png,SHP-101233,wet,low,"[0,0,0,0]",0.63,warehouse,VendorA,2025-10-07T07:20:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,400.0,Minor repair / accept,draft
009_16.png,data/images/train/damaged/009_16.png,SHP-101234,crushed,low,"[0,0,0,0]",0.74,handling,GlobalPack Ltd,2025-10-21T10:42:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,960.0,Minor repair / accept,draft
